set_id,x,y,touched,touch_time,n,density,regularity,clustering,arrangement,error_rate
set_66,0.4207620226186555,0.5,1,5.0,16,0.5,0.75,0.5,line,2.6666666666666665
set_66,0.5092704561030593,0.5,1,6.0,16,0.5,0.75,0.5,line,2.6666666666666665
set_66,0.5250642505060533,0.5,1,7.0,16,0.5,0.75,0.5,line,2.6666666666666665
set_66,0.5539262523823465,0.5,1,8.0,16,0.5,0.75,0.5,line,2.6666666666666665
set_66,0.6576674410351346,0.5,1,9.0,16,0.5,0.75,0.5,line,2.6666666666666665
set_66,0.7175862185802172,0.5,1,10.0,16,0.5,0.75,0.5,line,2.6666666666666665
set_66,0.7215974508627324,0.5,1,11.0,16,0.5,0.75,0.5,line,2.6666666666666665
set_66,0.43959737195721965,0.5,0,,16,0.5,0.75,0.5,line,2.6666666666666665
set_66,0.539341512667092,0.5,0,,16,0.5,0.75,0.5,line,2.6666666666666665
set_66,0.7235859724034746,0.5,0,,16,0.5,0.75,0.5,line,2.6666666666666665
set_66,0.75,0.5,0,,16,0.5,0.75,0.5,line,2.6666666666666665
set_67,0.2768106056246225,0.6489291985857579,1,0.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.30750494196548156,0.6131174785689573,1,1.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.4697632225472653,0.734811639445403,1,2.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.5512229147313117,0.7392006569847627,1,3.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.6483704464196736,0.75,1,4.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.4954156669532367,0.4853654662708745,1,5.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.5284532027742465,0.4701973633604256,1,6.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.7234767609849933,0.47636190360180064,1,7.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.75,0.5018263798733351,1,8.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.6366028726680903,0.3026757378819215,1,9.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.6705622902019779,0.25,1,10.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.40289773941139273,0.2670019361940587,1,11.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.33248109548065374,0.3000132042164486,1,12.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.25,0.34649228021370765,1,13.0,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.47162123454270855,0.4553267330349261,0,,16,0.5,0.75,0.5,grid,2.2857142857142856
set_67,0.3328971922918356,0.6022192547757714,0,,16,0.5,0.75,0.5,grid,2.2857142857142856
set_68,0.2884784406024223,0.68586958934058,1,0.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.3097664744984619,0.7013125718584118,1,1.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.3692881309636547,0.7244322257257326,1,2.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.2944445961319162,0.5920445775816741,1,3.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.2818761860130077,0.490374343508613,1,4.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.26501579339193476,0.4649700585287114,1,5.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.40668761211416926,0.2720505642331085,1,6.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.47133960235855665,0.26176326832167096,1,7.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.5577157845514837,0.25,1,8.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.7287189821862228,0.4558137785616667,1,9.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.7354359196734144,0.514291732063706,1,10.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.7479908404867462,0.7308359674425273,1,11.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.734998435774209,0.75,1,12.0,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.75,0.5250482419148632,0,,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.7053995826207369,0.7468177392132587,0,,16,0.5,0.75,0.5,circle,2.4615384615384617
set_68,0.25,0.44093295216496065,0,,16,0.5,0.75,0.5,circle,2.4615384615384617
set_69,0.25,0.5,1,0.0,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.25,0.5,1,1.0,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.3415494331554178,0.5,1,2.0,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.3415494331554178,0.5,1,3.0,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.4393880768367099,0.5,1,4.0,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.4393880768367099,0.5,1,5.0,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.46491194276766457,0.5,1,6.0,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.5864567461254921,0.5,1,7.0,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.6078941194710821,0.5,1,8.0,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.6716277682859336,0.5,1,9.0,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.7269840336798017,0.5,1,10.0,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.7269840336798017,0.5,1,11.0,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.38787807856988415,0.5,0,,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.46491194276766457,0.5,0,,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.7269840336798017,0.5,0,,16,0.5,0.75,1.0,line,2.6666666666666665
set_69,0.75,0.5,0,,16,0.5,0.75,1.0,line,2.6666666666666665
set_70,0.2532003693459251,0.6363536604031979,1,0.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.3352319632516378,0.5902124224087671,1,1.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.37555946814158714,0.7171467744775876,1,2.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.2905038429794413,0.45152918658569974,1,3.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.25,0.40312939843041584,1,4.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.3755586574297547,0.41939883690161345,1,5.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.5265285666080537,0.3917495309675606,1,6.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.5541287122053165,0.3005885980443127,1,7.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.6357944506203055,0.3883274889783648,1,8.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.6996232553589946,0.5124370410430346,1,9.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.6996232553589946,0.5124370410430346,1,10.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.5966081920554815,0.5600790849834132,1,11.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.75,0.7033557734086927,1,12.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.6759665785968767,0.75,1,13.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.3442114831987334,0.25123367961454984,1,14.0,16,0.5,0.75,1.0,grid,2.1333333333333333
set_70,0.3084575445262369,0.25,0,,16,0.5,0.75,1.0,grid,2.1333333333333333
set_71,0.3222596309123597,0.6323334932058081,1,0.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.3319100667798486,0.5768958718520303,1,1.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.41700738387154557,0.7288074440425416,1,2.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.508154783268078,0.75,1,3.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.5633513933873339,0.6758712487080278,1,4.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.6783546403090766,0.6459810364923677,1,5.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.7184547542761154,0.617136485664927,1,6.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.7264453770255898,0.5142315403721163,1,7.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.75,0.4728762053909828,1,8.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.6615651598981109,0.4321480393507058,1,9.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.5240284693254442,0.2936610560558889,1,10.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.42500451905763365,0.25,1,11.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.40299075563004305,0.29593296197374547,1,12.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.31502609059126685,0.3772235572006196,1,13.0,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.25,0.5585795262864854,0,,16,0.5,0.75,1.0,circle,2.2857142857142856
set_71,0.31502609059126685,0.3772235572006196,0,,16,0.5,0.75,1.0,circle,2.2857142857142856
set_72,0.25,0.5,1,0.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.2833333333333333,0.5,1,1.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.31666666666666665,0.5,1,2.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.35,0.5,1,3.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.3833333333333333,0.5,1,4.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.41666666666666663,0.5,1,5.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.45,0.5,1,6.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.48333333333333334,0.5,1,7.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.5166666666666666,0.5,1,8.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.55,0.5,1,9.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.5833333333333333,0.5,1,10.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.6166666666666667,0.5,1,11.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.65,0.5,1,12.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.6833333333333333,0.5,1,13.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.7166666666666667,0.5,1,14.0,16,0.5,1.0,0.0,line,2.1333333333333333
set_72,0.75,0.5,0,,16,0.5,1.0,0.0,line,2.1333333333333333
set_73,0.25,0.75,1,0.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.41666666666666663,0.75,1,1.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.41666666666666663,0.5833333333333333,1,2.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.25,0.5833333333333333,1,3.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.25,0.41666666666666663,1,4.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.41666666666666663,0.41666666666666663,1,5.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.5833333333333333,0.41666666666666663,1,6.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.5833333333333333,0.5833333333333333,1,7.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.5833333333333333,0.75,1,8.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.75,0.5833333333333333,1,9.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.75,0.41666666666666663,1,10.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.75,0.25,1,11.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.5833333333333333,0.25,1,12.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.41666666666666663,0.25,1,13.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.25,0.25,1,14.0,16,0.5,1.0,0.0,grid,2.0
set_73,0.75,0.75,1,15.0,16,0.5,1.0,0.0,grid,2.0
set_74,0.32322330470336313,0.6767766952966369,1,0.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.2690301168721783,0.5956708580912724,1,1.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.25,0.5,1,2.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.26903011687217826,0.4043291419087276,1,3.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.3232233047033631,0.32322330470336313,1,4.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.40432914190872743,0.26903011687217837,1,5.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.49999999999999994,0.25,1,6.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.5956708580912725,0.26903011687217837,1,7.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.6767766952966369,0.3232233047033631,1,8.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.7309698831278216,0.4043291419087274,1,9.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.75,0.5,1,10.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.7309698831278217,0.5956708580912724,1,11.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.6767766952966369,0.6767766952966369,1,12.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.5956708580912724,0.7309698831278217,1,13.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.5,0.75,1,14.0,16,0.5,1.0,0.0,circle,2.1333333333333333
set_74,0.4043291419087276,0.7309698831278217,0,,16,0.5,1.0,0.0,circle,2.1333333333333333
set_75,0.25,0.5,1,0.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.2767857142857143,0.5,1,1.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.3035714285714286,0.5,1,2.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.3392857142857143,0.5,1,3.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.37500000000000006,0.5,1,4.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.41071428571428575,0.5,1,5.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.44642857142857145,0.5,1,6.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.4821428571428572,0.5,1,7.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.5178571428571429,0.5,1,8.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.5535714285714286,0.5,1,9.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.5892857142857143,0.5,1,10.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.625,0.5,1,11.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.6607142857142858,0.5,1,12.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.6964285714285715,0.5,1,13.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.7232142857142858,0.5,1,14.0,16,0.5,1.0,0.5,line,2.1333333333333333
set_75,0.75,0.5,0,,16,0.5,1.0,0.5,line,2.1333333333333333
set_76,0.25757575757575757,0.7424242424242424,1,0.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.40909090909090906,0.75,1,1.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.40909090909090906,0.5909090909090909,1,2.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.25,0.5909090909090909,1,3.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.25,0.40909090909090906,1,4.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.40909090909090906,0.40909090909090906,1,5.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.40909090909090906,0.25,1,6.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.25757575757575757,0.25757575757575757,1,7.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.5909090909090909,0.25,1,8.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.590909090909091,0.40909090909090906,1,9.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.75,0.40909090909090906,1,10.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.7424242424242424,0.25757575757575757,1,11.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.75,0.5909090909090909,1,12.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.5909090909090909,0.5909090909090909,1,13.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.5909090909090909,0.75,1,14.0,16,0.5,1.0,0.5,grid,2.0
set_76,0.7424242424242424,0.7424242424242424,1,15.0,16,0.5,1.0,0.5,grid,2.0
set_77,0.32322330470336313,0.6767766952966369,1,0.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.2690301168721783,0.5956708580912724,1,1.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.25,0.5,1,2.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.2690301168721783,0.4043291419087276,1,3.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.3232233047033631,0.32322330470336313,1,4.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.4043291419087275,0.26903011687217837,1,5.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.5,0.25,1,6.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.5956708580912725,0.2690301168721783,1,7.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.6767766952966369,0.3232233047033631,1,8.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.7309698831278217,0.4043291419087275,1,9.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.75,0.49999999999999994,1,10.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.7309698831278217,0.5956708580912724,1,11.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.6767766952966369,0.676776695296637,1,12.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.5956708580912724,0.7309698831278217,1,13.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.5,0.75,1,14.0,16,0.5,1.0,0.5,circle,2.1333333333333333
set_77,0.4043291419087276,0.7309698831278217,0,,16,0.5,1.0,0.5,circle,2.1333333333333333
set_78,0.25,0.5,1,0.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.27499999999999997,0.5,1,1.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.3,0.5,1,2.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.325,0.5,1,3.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.35,0.5,1,4.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.42499999999999993,0.5,1,5.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.4749999999999999,0.5,1,6.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.5249999999999999,0.5,1,7.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.575,0.5,1,8.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.625,0.5,1,9.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.6499999999999999,0.5,1,10.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.6749999999999999,0.5,1,11.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.7,0.5,1,12.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.7249999999999999,0.5,1,13.0,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.375,0.5,0,,16,0.5,1.0,1.0,line,2.2857142857142856
set_78,0.75,0.5,0,,16,0.5,1.0,1.0,line,2.2857142857142856
set_79,0.2619047619047619,0.7380952380952381,1,0.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.4285714285714286,0.75,1,1.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.4090909090909091,0.5909090909090908,1,2.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.25,0.5714285714285714,1,3.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.25,0.4285714285714286,1,4.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.4090909090909091,0.4090909090909091,1,5.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.4285714285714286,0.25,1,6.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.2619047619047619,0.2619047619047619,1,7.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.5714285714285714,0.25,1,8.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.590909090909091,0.4090909090909091,1,9.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.75,0.4285714285714286,1,10.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.7380952380952381,0.2619047619047619,1,11.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.75,0.5714285714285714,1,12.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.590909090909091,0.590909090909091,1,13.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.5714285714285714,0.75,1,14.0,16,0.5,1.0,1.0,grid,2.0
set_79,0.7380952380952381,0.7380952380952381,1,15.0,16,0.5,1.0,1.0,grid,2.0
set_80,0.32322330470336313,0.6767766952966369,1,0.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.4043291419087276,0.7309698831278216,1,1.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.5,0.75,1,2.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.5956708580912724,0.7309698831278216,1,3.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.6767766952966369,0.6767766952966368,1,4.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.7309698831278217,0.5956708580912724,1,5.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.75,0.5,1,6.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.7309698831278217,0.4043291419087275,1,7.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.6767766952966369,0.3232233047033631,1,8.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.5956708580912724,0.2690301168721783,1,9.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.5,0.25,1,10.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.4043291419087275,0.2690301168721783,1,11.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.32322330470336313,0.32322330470336313,1,12.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.2690301168721783,0.4043291419087276,1,13.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.25,0.5,1,14.0,16,0.5,1.0,1.0,circle,2.1333333333333333
set_80,0.2690301168721783,0.5956708580912724,0,,16,0.5,1.0,1.0,circle,2.1333333333333333
set_81,0.0,0.5,1,0.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.028437289672272183,0.5,1,1.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.03422433214012822,0.5,1,2.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.10333839272185016,0.5,1,3.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.13101379126108845,0.5,1,4.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.16199549646605724,0.5,1,5.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.3607766558805238,0.5,1,6.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.36349855556542154,0.5,1,7.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.4884801240949826,0.5,1,8.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.5036851443391014,0.5,1,9.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.5239258521232008,0.5,1,10.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.5754879923367481,0.5,1,11.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.656276249511652,0.5,1,12.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.6882666220030929,0.5,1,13.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.6940282246579422,0.5,1,14.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.7463856507150022,0.5,1,15.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.872732651501208,0.5,1,16.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.9292690053922957,0.5,1,17.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.9566422909194489,0.5,1,18.0,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.1622969689202792,0.5,0,,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.5242324329156189,0.5,0,,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.7129334735398152,0.5,0,,24,0.0,0.5,0.0,line,2.473684210526316
set_81,1.0,0.5,0,,24,0.0,0.5,0.0,line,2.473684210526316
set_81,0.6943115896571848,0.5,0,,24,0.0,0.5,0.0,line,2.473684210526316
set_82,0.01627366759685445,0.7676063124496685,1,0.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.0,0.7011932216696836,1,1.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.24731981356719082,0.6419584925938044,1,2.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.35732321462884115,0.5945264520769694,1,3.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.3783781344467483,0.6063808206820923,1,4.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.17111651410248532,0.4660294647511358,1,5.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.2516759121737392,0.2911072594021093,1,6.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.33071723886988763,0.32067991987239947,1,7.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.44142657243579686,0.3840358849026027,1,8.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.5054909216552582,0.41470826860657306,1,9.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.524332290659176,0.21522789785097288,1,10.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.6183327990678293,0.26203891139736674,1,11.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.6927609875796826,0.27285092614344597,1,12.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.7687327881059643,0.2926733831620231,1,13.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.8476040280690368,0.37512298285050444,1,14.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.7730310715202592,0.4755851099465596,1,15.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.6627753609757703,0.5604379178391666,1,16.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.7101902254890435,0.8016149047900755,1,17.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.8526301060591911,0.8471269000491876,1,18.0,24,0.0,0.5,0.0,grid,2.0
set_82,1.0,0.6232421490938291,1,19.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.6687056838296409,1.0,1,20.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.09821323908799261,0.22232873441556153,1,21.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.1813947975353959,0.0,1,22.0,24,0.0,0.5,0.0,grid,2.0
set_82,0.3096776829185421,0.5468789521463151,0,,24,0.0,0.5,0.0,grid,2.0
set_83,0.37710570964011086,0.9474515443676158,1,0.0,24,0.0,0.5,0.0,circle,2.1904761904761907
set_83,0.5820976675747606,0.9137414036293954,1,1.0,24,0.0,0.5,0.0,circle,2.1904761904761907
set_83,0.5941322327490764,0.6119767041186205,1,2.0,24,0.0,0.5,0.0,circle,2.1904761904761907
set_83,0.6501884438578887,0.5405631438842048,1,3.0,24,0.0,0.5,0.0,circle,2.1904761904761907
